time,P1 [mmHg]3
1729.5,1.23464827
1729.6,1.236125793
1729.7,1.23697919
1729.8,1.237424994
1729.9,1.236851817
1730,1.237450469
1730.1,1.237475944
1730.2,1.237616053
1730.3,1.23860956
1730.4,1.238036383
1730.5,1.237144775
1730.6,1.237106563
1730.7,1.236444225
1730.8,1.235871048
1730.9,1.234418999
1731,1.23427889
1731.1,1.234049619
1731.2,1.233183485
1731.3,1.2330179
1731.4,1.233985932
1731.5,1.23450816
1731.6,1.236023895
1731.7,1.237590579
1731.8,1.23917
1731.9,1.236711708
1732,1.240889531
1732.1,1.238787882
1732.2,1.236737182
1732.3,1.237705214
1732.4,1.239297373
1732.5,1.241933987
1732.6,1.242405266
1732.7,1.242889282
1732.8,1.24355162
1732.9,1.243080341
1733,1.2412207
1733.1,1.239883287
1733.2,1.237730689
1733.3,1.237272147
1733.4,1.237883536
1733.5,1.23959033
1733.6,1.240915006
1733.7,1.239437483
1733.8,1.24192125
1733.9,1.242112309
1734,1.241233437
1734.1,1.241704716
1734.2,1.241144276
1734.3,1.239577593
1734.4,1.240278142
1734.5,1.239934236
1734.6,1.238673247
1734.7,1.237284885
1734.8,1.237616053
1734.9,1.236940978
1735,1.237781638
1735.1,1.238915255
1735.2,1.239908762
1735.3,1.241093327
1735.4,1.241488183
1735.5,1.241093327
1735.6,1.241195225
1735.7,1.241016904
1735.8,1.240201719
1735.9,1.24015077
1736,1.241106065
1736.1,1.240545625
1736.2,1.239017153
1736.3,1.239539381
1736.4,1.237628791
1736.5,1.238685984
1736.6,1.236036632
1736.7,1.238036383
1736.8,1.23945022
1736.9,1.241207963
1737,1.242125046
1737.1,1.242316105
1737.2,1.24150092
1737.3,1.240596574
1737.4,1.241386284
1737.5,1.240991429
1737.6,1.241437234
1737.7,1.241411759
1737.8,1.240099821
1737.9,1.238456713
1738,1.237412257
1738.1,1.237412257
1738.2,1.239220949
1738.3,1.242048622
1738.4,1.242736435
1738.5,1.242226944
1738.6,1.241093327
1738.7,1.241488183
1738.8,1.241679242
1738.9,1.239195475
1739,1.240138032
1739.1,1.239042627
1739.2,1.23781985
1739.3,1.238507662
1739.4,1.239373796
1739.5,1.240456464
1739.6,1.241984936
1739.7,1.242787384
1739.8,1.241551869
1739.9,1.24192125
1740,1.240736684
1740.1,1.240978692
1740.2,1.240889531
1740.3,1.241704716
1740.4,1.241449971
1740.5,1.241335335
1740.6,1.241029641
1740.7,1.239641279
1740.8,1.238787882
1740.9,1.237616053
1741,1.237807112
1741.1,1.238571348
1741.2,1.239717703
1741.3,1.242137783
1741.4,1.243538883
1741.5,1.243284137
1741.6,1.242825596
1741.7,1.243628043
1741.8,1.243819102
1741.9,1.243921001
1742,1.243717204
1742.1,1.242035885
1742.2,1.242507164
1742.3,1.243029392
1742.4,1.242481689
1742.5,1.241844826
1742.6,1.241348073
1742.7,1.241628293
1742.8,1.244519652
1742.9,1.24653214
1743,1.246264658
1743.1,1.244545127
1743.2,1.242914757
1743.3,1.245971701
1743.4,1.246634038
1743.5,1.246455717
1743.6,1.245818853
1743.7,1.243678993
1743.8,1.243436984
1743.9,1.242175995
1744,1.240749421
1744.1,1.241602818
1744.2,1.24313129
1744.3,1.246621301
1744.4,1.246939733
1744.5,1.248124299
1744.6,1.24765302
1744.7,1.247194478
1744.8,1.247627545
1744.9,1.247449224
1745,1.246926996
1745.1,1.245691481
1745.2,1.245640532
1745.3,1.244430491
1745.4,1.244086585
1745.5,1.242175995
1745.6,1.241768402
1745.7,1.243398773
1745.8,1.24462155
1745.9,1.247054368
1746,1.247729443
1746.1,1.250187736
1746.2,1.249321602
1746.3,1.249321602
1746.4,1.249818355
1746.5,1.249066856
1746.6,1.248200722
1746.7,1.247920502
1746.8,1.246099073
1746.9,1.243678993
1747,1.243054866
1747.1,1.24574243
1747.2,1.246965207
1747.3,1.250429744
1747.4,1.247054368
1747.5,1.24872295
1747.6,1.248417256
1747.7,1.248200722
1747.8,1.247270902
1747.9,1.247041631
1748,1.244608813
1748.1,1.244392279
1748.2,1.243526145
1748.3,1.24341151
1748.4,1.243819102
1748.5,1.247079843
1748.6,1.249041382
1748.7,1.249780143
1748.8,1.25026416
1748.9,1.248952221
1749,1.247882291
1749.1,1.248379044
1749.2,1.246404768
1749.3,1.245564108
1749.4,1.244978194
1749.5,1.243933738
1749.6,1.243003917
1749.7,1.24299118
1749.8,1.244799872
1749.9,1.248366307
1750,1.246965207
1750.1,1.246825097
1750.2,1.246595827
1750.3,1.246557615
1750.4,1.246723199
1750.5,1.245487684
1750.6,1.24490177
1750.7,1.244608813
1750.8,1.243042129
1750.9,1.242074097
1751,1.242175995
1751.1,1.246124548
1751.2,1.245971701
1751.3,1.24751291
1751.4,1.248098824
1751.5,1.246888784
1751.6,1.245869802
1751.7,1.247130792
1751.8,1.24355162
1751.9,1.242723698
1752,1.241768402
1752.1,1.24164103
1752.2,1.244099322
1752.3,1.247754918
1752.4,1.247538384
1752.5,1.248086087
1752.6,1.247258165
1752.7,1.24858284
1752.8,1.247079843
1752.9,1.247079843
1753,1.244939982
1753.1,1.239501169
1753.2,1.239361059
1753.3,1.241539132
1753.4,1.243806365
1753.5,1.245194727
1753.6,1.244710711
1753.7,1.245946226
1753.8,1.244188483
1753.9,1.244927245
1754,1.243857314
1754.1,1.245487684
1754.2,1.244290381
1754.3,1.243194976
1754.4,1.240902268
1754.5,1.239972448
1754.6,1.240558362
1754.7,1.242328842
1754.8,1.244978194
1754.9,1.246290132
1755,1.245933489
1755.1,1.245373049
1755.2,1.244965456
1755.3,1.245131041
1755.4,1.243729942
1755.5,1.245118304
1755.6,1.243806365
1755.7,1.242239681
1755.8,1.241946724
1755.9,1.240367303
1756,1.241577343
1756.1,1.242239681
1756.2,1.244545127
1756.3,1.245423998
1756.4,1.245449473
1756.5,1.246150022
1756.6,1.244494178
1756.7,1.245067355
1756.8,1.245169253
1756.9,1.244799872
1757,1.244417754
1757.1,1.24215052
1757.2,1.24108059
1757.3,1.239934236
1757.4,1.240252668
1757.5,1.239997922
1757.6,1.241857563
1757.7,1.244188483
1757.8,1.243946475
1757.9,1.244010161
1758,1.24411206
1758.1,1.243513408
1758.2,1.243908263
1758.3,1.244825347
1758.4,1.243526145
1758.5,1.244608813
1758.6,1.242774647
1758.7,1.241284386
1758.8,1.239654016
1758.9,1.23818923
1759,1.237794375
1759.1,1.240723947
1759.2,1.24243074
1759.3,1.244748923
1759.4,1.246723199
1759.5,1.245716955
1759.6,1.245080092
1759.7,1.244443229
1759.8,1.245080092
1759.9,1.244354068
1760,1.244647025
1760.1,1.243245925
1760.2,1.242660011
1760.3,1.240596574
1760.4,1.239603067
1760.5,1.238940729
1760.6,1.240456464
1760.7,1.241704716
1760.8,1.246583089
1760.9,1.24793324
1761,1.246315607
1761.1,1.245780642
1761.2,1.24709258
1761.3,1.247461961
1761.4,1.245958963
1761.5,1.246595827
1761.6,1.24625192
1761.7,1.245487684
1761.8,1.241793877
1761.9,1.241093327
1762,1.240036134
1762.1,1.241297124
1762.2,1.243220451
1762.3,1.246570352
1762.4,1.245576845
1762.5,1.245169253
1762.6,1.24425217
1762.7,1.245729692
1762.8,1.247347325
1762.9,1.246786886
1763,1.245398524
1763.1,1.244596076
1763.2,1.242838333
1763.3,1.242023148
1763.4,1.241195225
1763.5,1.242405266
1763.6,1.244889033
1763.7,1.246264658
1763.8,1.246060861
1763.9,1.24574243
1764,1.244736186
1764.1,1.242787384
1764.2,1.241972199
1764.3,1.242443478
1764.4,1.240698472
1764.5,1.239017153
1764.6,1.238456713
1764.7,1.237667003
1764.8,1.23931011
1764.9,1.242825596
1765,1.243678993
1765.1,1.243042129
1765.2,1.243016655
1765.3,1.242468952
1765.4,1.24285107
1765.5,1.242303368
1765.6,1.245895277
1765.7,1.24462155
1765.8,1.244685237
1765.9,1.243093078
1766,1.241908512
1766.1,1.241258912
1766.2,1.244010161
1766.3,1.24723269
1766.4,1.247411012
1766.5,1.247971451
1766.6,1.24793324
1766.7,1.247461961
1766.8,1.248977696
1766.9,1.248098824
1767,1.249398025
1767.1,1.247767655
1767.2,1.247270902
1767.3,1.24574243
1767.4,1.245666006
1767.5,1.242952968
1767.6,1.242099571
1767.7,1.244061111
1767.8,1.246735937
1767.9,1.247461961
1768,1.245487684
1768.1,1.247958714
1768.2,1.248264409
1768.3,1.2473728
1768.4,1.248544628
1768.5,1.24793324
1768.6,1.24667225
1768.7,1.243475196
1768.8,1.243742679
1768.9,1.243793628
1769,1.244774397
1769.1,1.246277395
1769.2,1.248901272
1769.3,1.249321602
1769.4,1.250467956
1769.5,1.249678245
1769.6,1.24928339
1769.7,1.249130543
1769.8,1.247831342
1769.9,1.247156266
1770,1.246226446
1770.1,1.245589583
1770.2,1.244659762
1770.3,1.243933738
1770.4,1.243729942
1770.5,1.2453221
1770.6,1.248455468
1770.7,1.248098824
1770.8,1.246086336
1770.9,1.248659264
1771,1.249792881
1771.1,1.249716457
1771.2,1.250149524
1771.3,1.249729194
1771.4,1.248328095
1771.5,1.247334588
1771.6,1.246901521
1771.7,1.245615057
1771.8,1.246060861
1771.9,1.24546221
1772,1.245806116
1772.1,1.24574243
1772.2,1.246188234
1772.3,1.249168755
1772.4,1.250455219
1772.5,1.250429744
1772.6,1.251206717
1772.7,1.252021902
1772.8,1.251385039
1772.9,1.250964709
1773,1.248977696
1773.1,1.249372551
1773.2,1.249945728
1773.3,1.248468205
1773.4,1.243602569
1773.5,1.24243074
1773.6,1.242685486
1773.7,1.241895775
1773.8,1.240889531
1773.9,1.240749421
1774,1.241182488
1774.1,1.24341151
1774.2,1.247627545
1774.3,1.249754669
1774.4,1.249614559
1774.5,1.2494235
1774.6,1.24928339
1774.7,1.248251671
1774.8,1.24928339
1774.9,1.24816251
1775,1.248799374
1775.1,1.249461712
1775.2,1.248684738
1775.3,1.248277146
1775.4,1.248761162
1775.5,1.247449224
1775.6,1.247207215
1775.7,1.246328344
1775.8,1.245080092
1775.9,1.244990931
1776,1.244315856
1776.1,1.245003668
1776.2,1.244965456
1776.3,1.245487684
1776.4,1.244494178
1776.5,1.245283888
1776.6,1.245118304
1776.7,1.246684988
1776.8,1.249270653
1776.9,1.250366058
1777,1.251028396
1777.1,1.249767406
1777.2,1.249474449
1777.3,1.248710213
1777.4,1.248926746
1777.5,1.248977696
1777.6,1.248875797
1777.7,1.249780143
1777.8,1.250671752
1777.9,1.251130294
1778,1.249907516
1778.1,1.24858284
1778.2,1.248175248
1778.3,1.247398274
1778.4,1.248251671
1778.5,1.247334588
1778.6,1.247398274
1778.7,1.247551122
1778.8,1.248366307
1778.9,1.247882291
1779,1.246799623
1779.1,1.246977945
1779.2,1.246328344
1779.3,1.246213709
1779.4,1.246328344
1779.5,1.246570352
1779.6,1.244990931
1779.7,1.246188234
1779.8,1.248086087
1779.9,1.248137036
1780,1.249130543
1780.1,1.249487186
1780.2,1.248914009
1780.3,1.247805867
1780.4,1.248340832
1780.5,1.248035138
1780.6,1.247869553
1780.7,1.249487186
1780.8,1.249206966
1780.9,1.25105387
1781,1.25189453
1781.1,1.25380512
1781.2,1.255333592
1781.3,1.256862064
1781.4,1.257473453
1781.5,1.258033892
1781.6,1.260759667
1781.7,1.26363829
1781.8,1.264440738
1781.9,1.264975703
1782,1.265396033
1782.1,1.267115564
1782.2,1.268452977
1782.3,1.268427502
1782.4,1.268898781
1782.5,1.268414765
1782.6,1.270503677
1782.7,1.270873057
1782.8,1.270936744
1782.9,1.272325106
1783,1.272643537
1783.1,1.273420511
1783.2,1.274426755
1783.3,1.276719463
1783.4,1.277814868
1783.5,1.278935747
1783.6,1.279547136
1783.7,1.279407026
1783.8,1.279967466
1783.9,1.27976367
1784,1.280782651
1784.1,1.280005678
1784.2,1.279330603
1784.3,1.279470712
1784.4,1.280056627
1784.5,1.280884549
1784.6,1.281228455
1784.7,1.280986447
1784.8,1.281304879
1784.9,1.280362321
1785,1.280285898
1785.1,1.280171262
1785.2,1.2808336
1785.3,1.280387796
1785.4,1.281546887
1785.5,1.282260174
1785.6,1.283049884
1785.7,1.283113571
1785.8,1.282094589
1785.9,1.282069115
1786,1.283062622
1786.1,1.283291893
1786.2,1.283240943
1786.3,1.28218375
1786.4,1.281852581
1786.5,1.281330353
1786.6,1.281432252
1786.7,1.281686997
1786.8,1.28111382
1786.9,1.280489694
1787,1.281190244
1787.1,1.28041327
1787.2,1.28069349
1787.3,1.27999294
1787.4,1.280464219
1787.5,1.280451482
1787.6,1.280362321
1787.7,1.280362321
1787.8,1.278553629
1787.9,1.279559873
1788,1.280935498
1788.1,1.280171262
1788.2,1.27920323
1788.3,1.27948345
1788.4,1.279636297
1788.5,1.278579104
1788.6,1.278031401
1788.7,1.277509173
1788.8,1.27729264
1788.9,1.276783149
1789,1.276655777
1789.1,1.277139793
1789.2,1.276541141
1789.3,1.276783149
1789.4,1.276184498
1789.5,1.27631187
1789.6,1.27589154
1789.7,1.276821361
1789.8,1.275866066
1789.9,1.27645198
1790,1.277203479
1790.1,1.277063369
1790.2,1.27892301
1790.3,1.278324358
1790.4,1.279827356
1790.5,1.280922761
1790.6,1.281190244
1790.7,1.282107327
1790.8,1.283737697
1790.9,1.282476707
1791,1.28330463
1791.1,1.283406528
1791.2,1.284973212
1791.3,1.285240694
1791.4,1.284833102
1791.5,1.287393292
1791.6,1.288068368
1791.7,1.290131805
1791.8,1.292666521
1791.9,1.294755433
1792,1.296003685
1792.1,1.297532157
1792.2,1.297200988
1792.3,1.298945994
1792.4,1.300028661
1792.5,1.299251688
1792.6,1.299557382
1792.7,1.298933256
1792.8,1.298296393
1792.9,1.298844095
1793,1.298627562
1793.1,1.298105334
1793.2,1.300041399
1793.3,1.302092098
1793.4,1.303467723
1793.5,1.305378313
1793.6,1.307250692
1793.7,1.307097844
1793.8,1.306983209
1793.9,1.306830362
1794,1.306053388
1794.1,1.306881311
1794.2,1.30693226
1794.3,1.305594847
1794.4,1.306524667
1794.5,1.307276166
1794.6,1.307314378
1794.7,1.307441751
1794.8,1.307097844
1794.9,1.306575616
1795,1.305633059
1795.1,1.306983209
1795.2,1.305314627
1795.3,1.304766925
1795.4,1.302894546
1795.5,1.303047394
1795.6,1.30213031
1795.7,1.30170998
1795.8,1.301264176
1795.9,1.303047394
1796,1.303569621
1796.1,1.305658533
1796.2,1.308104088
1796.3,1.30679215
1796.4,1.307518174
1796.5,1.30693226
1796.6,1.306562879
1796.7,1.30651193
1796.8,1.30637182
1796.9,1.307174268
1797,1.306639303
1797.1,1.307339852
1797.2,1.306957734
1797.3,1.306957734
1797.4,1.306741201
1797.5,1.307161531
1797.6,1.306155287
1797.7,1.305199992
1797.8,1.304104587
1797.9,1.303939002
1798,1.303582359
1798.1,1.303187503
1798.2,1.302779911
1798.3,1.302627064
1798.4,1.301964726
1798.5,1.302079361
1798.6,1.301289651
1798.7,1.302053887
1798.8,1.302181259
1798.9,1.3033913
1799,1.303926265
1799.1,1.30488156
1799.2,1.306906785
1799.3,1.307314378
1799.4,1.306983209
1799.5,1.307110582
1799.6,1.306766675
1799.7,1.30651193
1799.8,1.307008684
1799.9,1.306575616
1800,1.306359083
1800.1,1.306040651
1800.2,1.306766675
1800.3,1.312409285
1800.4,1.312549395
1800.5,1.310587856
1800.6,1.310014679
1800.7,1.311364829
1800.8,1.31252392
1800.9,1.311543151
1801,1.311059134
1801.1,1.305747694
1801.2,1.304779662
1801.3,1.303964477
1801.4,1.303977214
1801.5,1.30460134
1801.6,1.304346595
1801.7,1.303786155
1801.8,1.302728962
1801.9,1.303353088
1802,1.302206734
1802.1,1.302907284
1802.2,1.301799141
1802.3,1.301964726
1802.4,1.301315125
1802.5,1.301888302
1802.6,1.301034905
1802.7,1.300869321
1802.8,1.300461728
1802.9,1.301977463
1803,1.301735455
1803.1,1.300882058
1803.2,1.301149541
1803.3,1.301467972
1803.4,1.300856584
1803.5,1.300882058
1803.6,1.300347093
1803.7,1.300461728
1803.8,1.300754685
1803.9,1.301608082
1804,1.301124066
1804.1,1.300487203
1804.2,1.300589101
1804.3,1.300843846
1804.4,1.300538152
1804.5,1.29971023
1804.6,1.298805884
1804.7,1.299251688
1804.8,1.29872946
1804.9,1.299188002
1805,1.298258181
1805.1,1.299047892
1805.2,1.300296144
1805.3,1.30007961
1805.4,1.300385305
1805.5,1.300563626
1805.6,1.300996694
1805.7,1.301404286
1805.8,1.301251439
1805.9,1.30255064
1806,1.302767174
1806.1,1.303289402
1806.2,1.304639552
1806.3,1.304104587
1806.4,1.305034407
1806.5,1.305276415
1806.6,1.305314627
1806.7,1.304639552
1806.8,1.30488156
1806.9,1.304907034
1807,1.303824367
1807.1,1.304665026
1807.2,1.304295646
1807.3,1.305034407
1807.4,1.304524916
1807.5,1.303569621
1807.6,1.303913528
1807.7,1.303646045
1807.8,1.303913528
1807.9,1.304970721
1808,1.303913528
1808.1,1.303939002
1808.2,1.303926265
1808.3,1.304333857
1808.4,1.30325119
1808.5,1.304142798
1808.6,1.303735206
1808.7,1.304410281
1808.8,1.304728713
1808.9,1.30367152
1809,1.301518921
1809.1,1.300283407
1809.2,1.300296144
1809.3,1.30213031
1809.4,1.302652538
1809.5,1.301722718
1809.6,1.301111329
1809.7,1.301289651
1809.8,1.301315125
1809.9,1.301085854
1810,1.299824865
1810.1,1.29971023
1810.2,1.299315374
1810.3,1.2992899
1810.4,1.299047892
1810.5,1.299060629
1810.6,1.299633806
1810.7,1.300283407
1810.8,1.30092027
1810.9,1.301748192
1811,1.302168522
1811.1,1.302028412
1811.2,1.301913777
1811.3,1.302881809
1811.4,1.301264176
1811.5,1.302869072
1811.6,1.304193748
1811.7,1.303913528
1811.8,1.304372069
1811.9,1.30353141
1812,1.304652289
1812.1,1.304779662
1812.2,1.304894297
1812.3,1.305212729
1812.4,1.305340102
1812.5,1.304308383
1812.6,1.305212729
1812.7,1.304550391
1812.8,1.30367152
1812.9,1.304550391
1813,1.3040409
1813.1,1.304703238
1813.2,1.304410281
1813.3,1.304499442
1813.4,1.30432112
1813.5,1.303786155
1813.6,1.303263927
1813.7,1.304754187
1813.8,1.304028163
1813.9,1.304563128
1814,1.304130061
1814.1,1.303454986
1814.2,1.303429512
1814.3,1.302907284
1814.4,1.301544396
1814.5,1.300512677
1814.6,1.300028661
1814.7,1.299608331
1814.8,1.299417272
1814.9,1.29886957
1815,1.299213476
1815.1,1.298372817
1815.2,1.297965224
1815.3,1.298156283
1815.4,1.297735953
1815.5,1.298003436
1815.6,1.298143546
1815.7,1.298882307
1815.8,1.29830913
1815.9,1.297723216
1816,1.300194246
1816.1,1.300347093
1816.2,1.300308881
1816.3,1.30064005
1816.4,1.299977712
1816.5,1.298334605
1816.6,1.300410779
1816.7,1.301633557
1816.8,1.301506184
1816.9,1.302334107
